FLUKE 289,  V1.16,  32940021

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
1,0.007574,A AC,21/10/2022 10:24:35.6,0:00:00.2,21/10/2022 10:24:35.7,0.007577,A AC,0.0075755,A AC,21/10/2022 10:24:35.6,0.007574,A AC,Interval,21/10/2022 10:24:35.8
2,0.007579,A AC,21/10/2022 10:24:35.8,0:00:01.0,21/10/2022 10:24:36.5,0.00769,A AC,0.0076497,A AC,21/10/2022 10:24:35.8,0.007579,A AC,Interval,21/10/2022 10:24:36.8
3,0.007664,A AC,21/10/2022 10:24:36.8,0:00:01.0,21/10/2022 10:24:36.8,0.007664,A AC,0.0075885,A AC,21/10/2022 10:24:37.7,0.007527,A AC,Interval,21/10/2022 10:24:37.8
4,0.007512,A AC,21/10/2022 10:24:37.8,0:00:01.0,21/10/2022 10:24:38.8,0.007521,A AC,0.0074924,A AC,21/10/2022 10:24:38.3,0.007474,A AC,Interval,21/10/2022 10:24:38.9
5,0.007533,A AC,21/10/2022 10:24:38.9,0:00:01.0,21/10/2022 10:24:39.7,0.007593,A AC,0.0075721,A AC,21/10/2022 10:24:38.9,0.007533,A AC,Interval,21/10/2022 10:24:39.9
6,0.007604,A AC,21/10/2022 10:24:39.9,0:00:01.0,21/10/2022 10:24:40.3,0.007639,A AC,0.0076231,A AC,21/10/2022 10:24:40.8,0.0076,A AC,Interval,21/10/2022 10:24:40.9
7,0.007589,A AC,21/10/2022 10:24:40.9,0:00:01.0,21/10/2022 10:24:40.9,0.007589,A AC,0.0075207,A AC,21/10/2022 10:24:41.8,0.007466,A AC,Interval,21/10/2022 10:24:41.9
8,0.007458,A AC,21/10/2022 10:24:41.9,0:00:01.0,21/10/2022 10:24:42.8,0.007538,A AC,0.0074883,A AC,21/10/2022 10:24:41.9,0.007458,A AC,Interval,21/10/2022 10:24:42.9
9,0.007554,A AC,21/10/2022 10:24:42.9,0:00:01.0,21/10/2022 10:24:43.8,0.007606,A AC,0.0075808,A AC,21/10/2022 10:24:42.9,0.007554,A AC,Interval,21/10/2022 10:24:43.9
10,0.007622,A AC,21/10/2022 10:24:43.9,0:00:01.0,21/10/2022 10:24:44.2,0.007659,A AC,0.007628,A AC,21/10/2022 10:24:44.8,0.007573,A AC,Interval,21/10/2022 10:24:44.9
11,0.007556,A AC,21/10/2022 10:24:44.9,0:00:00.9,21/10/2022 10:24:44.9,0.007556,A AC,0.00750388888888889,A AC,21/10/2022 10:24:45.7,0.00746,A AC,Interval,21/10/2022 10:24:45.8
