FLUKE 289,  V1.16,  32940021

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
1,0.007478,A AC,24/10/2022 8:33:51.0,0:00:00.2,24/10/2022 8:33:51.0,0.007478,A AC,0.007478,A AC,24/10/2022 8:33:51.0,0.007478,A AC,Interval,24/10/2022 8:33:51.2
2,0.007482,A AC,24/10/2022 8:33:51.2,0:00:01.0,24/10/2022 8:33:51.9,0.007542,A AC,0.0075189,A AC,24/10/2022 8:33:51.2,0.007482,A AC,Interval,24/10/2022 8:33:52.2
3,0.007497,A AC,24/10/2022 8:33:52.2,0:00:01.0,24/10/2022 8:33:52.2,0.007497,A AC,0.0074237,A AC,24/10/2022 8:33:53.1,0.007364,A AC,Interval,24/10/2022 8:33:53.2
4,0.007361,A AC,24/10/2022 8:33:53.2,0:00:01.0,24/10/2022 8:33:54.1,0.007424,A AC,0.0073779,A AC,24/10/2022 8:33:53.4,0.007352,A AC,Interval,24/10/2022 8:33:54.2
5,0.007432,A AC,24/10/2022 8:33:54.2,0:00:01.0,24/10/2022 8:33:55.1,0.007502,A AC,0.0074677,A AC,24/10/2022 8:33:54.2,0.007432,A AC,Interval,24/10/2022 8:33:55.2
6,0.007507,A AC,24/10/2022 8:33:55.2,0:00:01.0,24/10/2022 8:33:55.5,0.007535,A AC,0.0075087,A AC,24/10/2022 8:33:56.1,0.007465,A AC,Interval,24/10/2022 8:33:56.2
7,0.007445,A AC,24/10/2022 8:33:56.2,0:00:01.0,24/10/2022 8:33:56.2,0.007445,A AC,0.0073929,A AC,24/10/2022 8:33:57.1,0.007345,A AC,Interval,24/10/2022 8:33:57.2
8,0.007349,A AC,24/10/2022 8:33:57.2,0:00:01.0,24/10/2022 8:33:58.1,0.007513,A AC,0.0074304,A AC,24/10/2022 8:33:57.2,0.007349,A AC,Interval,24/10/2022 8:33:58.2
9,0.007522,A AC,24/10/2022 8:33:58.2,0:00:01.0,24/10/2022 8:33:59.1,0.007586,A AC,0.0075438,A AC,24/10/2022 8:33:58.2,0.007522,A AC,Interval,24/10/2022 8:33:59.2
10,0.007592,A AC,24/10/2022 8:33:59.2,0:00:01.0,24/10/2022 8:33:59.3,0.007594,A AC,0.0075294,A AC,24/10/2022 8:34:00.1,0.007447,A AC,Interval,24/10/2022 8:34:00.2
