FLUKE 289,  V1.16,  32940021

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
1,0.007489,A AC,24/10/2022 9:48:01.3,0:00:00.2,24/10/2022 9:48:01.3,0.007489,A AC,0.007482,A AC,24/10/2022 9:48:01.4,0.007475,A AC,Interval,24/10/2022 9:48:01.5
2,0.007463,A AC,24/10/2022 9:48:01.5,0:00:01.0,24/10/2022 9:48:01.5,0.007463,A AC,0.0074241,A AC,24/10/2022 9:48:02.2,0.007403,A AC,Interval,24/10/2022 9:48:02.5
3,0.007438,A AC,24/10/2022 9:48:02.5,0:00:01.0,24/10/2022 9:48:03.4,0.007568,A AC,0.0075168,A AC,24/10/2022 9:48:02.5,0.007438,A AC,Interval,24/10/2022 9:48:03.5
4,0.00758,A AC,24/10/2022 9:48:03.5,0:00:01.0,24/10/2022 9:48:04.1,0.007647,A AC,0.0076078,A AC,24/10/2022 9:48:03.5,0.00758,A AC,Interval,24/10/2022 9:48:04.5
5,0.007589,A AC,24/10/2022 9:48:04.5,0:00:01.0,24/10/2022 9:48:04.6,0.007597,A AC,0.0075378,A AC,24/10/2022 9:48:05.4,0.00748,A AC,Interval,24/10/2022 9:48:05.5
6,0.007472,A AC,24/10/2022 9:48:05.5,0:00:01.0,24/10/2022 9:48:06.4,0.007488,A AC,0.0074675,A AC,24/10/2022 9:48:05.9,0.007459,A AC,Interval,24/10/2022 9:48:06.5
7,0.007504,A AC,24/10/2022 9:48:06.5,0:00:01.0,24/10/2022 9:48:07.4,0.007596,A AC,0.0075754,A AC,24/10/2022 9:48:06.5,0.007504,A AC,Interval,24/10/2022 9:48:07.5
8,0.00761,A AC,24/10/2022 9:48:07.5,0:00:01.0,24/10/2022 9:48:08.0,0.007651,A AC,0.0076306,A AC,24/10/2022 9:48:07.5,0.00761,A AC,Interval,24/10/2022 9:48:08.5
9,0.007586,A AC,24/10/2022 9:48:08.5,0:00:01.0,24/10/2022 9:48:08.5,0.007586,A AC,0.0075187,A AC,24/10/2022 9:48:09.4,0.007462,A AC,Interval,24/10/2022 9:48:09.5
10,0.007457,A AC,24/10/2022 9:48:09.5,0:00:01.0,24/10/2022 9:48:10.4,0.007545,A AC,0.0074875,A AC,24/10/2022 9:48:09.5,0.007457,A AC,Interval,24/10/2022 9:48:10.5
11,0.007555,A AC,24/10/2022 9:48:10.5,0:00:01.0,24/10/2022 9:48:11.4,0.007601,A AC,0.0075671,A AC,24/10/2022 9:48:10.7,0.007548,A AC,Interval,24/10/2022 9:48:11.5
12,0.007605,A AC,24/10/2022 9:48:11.5,0:00:01.0,24/10/2022 9:48:11.7,0.007619,A AC,0.0075837,A AC,24/10/2022 9:48:12.4,0.007517,A AC,Interval,24/10/2022 9:48:12.5
13,0.007509,A AC,24/10/2022 9:48:12.5,0:00:01.0,24/10/2022 9:48:12.5,0.007509,A AC,0.0074215,A AC,24/10/2022 9:48:13.3,0.007373,A AC,Interval,24/10/2022 9:48:13.5
14,0.00738,A AC,24/10/2022 9:48:13.5,0:00:01.0,24/10/2022 9:48:14.4,0.007482,A AC,0.0074293,A AC,24/10/2022 9:48:13.5,0.00738,A AC,Interval,24/10/2022 9:48:14.5
15,0.007486,A AC,24/10/2022 9:48:14.5,0:00:01.0,24/10/2022 9:48:15.5,0.007612,A AC,0.007559,A AC,24/10/2022 9:48:14.5,0.007486,A AC,Interval,24/10/2022 9:48:15.6
16,0.007616,A AC,24/10/2022 9:48:15.6,0:00:01.0,24/10/2022 9:48:15.6,0.007616,A AC,0.0075588,A AC,24/10/2022 9:48:16.5,0.007485,A AC,Interval,24/10/2022 9:48:16.6
17,0.007475,A AC,24/10/2022 9:48:16.6,0:00:00.9,24/10/2022 9:48:16.6,0.007475,A AC,0.00742366666666667,A AC,24/10/2022 9:48:17.0,0.007396,A AC,Interval,24/10/2022 9:48:17.5
18,0.00743,A AC,24/10/2022 9:48:17.5,0:00:01.0,24/10/2022 9:48:18.3,0.007513,A AC,0.0074786,A AC,24/10/2022 9:48:17.5,0.00743,A AC,Interval,24/10/2022 9:48:18.5
19,0.007507,A AC,24/10/2022 9:48:18.5,0:00:01.0,24/10/2022 9:48:19.2,0.007573,A AC,0.0075451,A AC,24/10/2022 9:48:18.5,0.007507,A AC,Interval,24/10/2022 9:48:19.5
20,0.007554,A AC,24/10/2022 9:48:19.5,0:00:01.0,24/10/2022 9:48:19.5,0.007554,A AC,0.0074847,A AC,24/10/2022 9:48:20.4,0.007434,A AC,Interval,24/10/2022 9:48:20.5
21,0.007419,A AC,24/10/2022 9:48:20.5,0:00:01.0,24/10/2022 9:48:21.4,0.007447,A AC,0.0074186,A AC,24/10/2022 9:48:20.9,0.007397,A AC,Interval,24/10/2022 9:48:21.5
22,0.007464,A AC,24/10/2022 9:48:21.5,0:00:01.0,24/10/2022 9:48:22.4,0.007542,A AC,0.0075114,A AC,24/10/2022 9:48:21.5,0.007464,A AC,Interval,24/10/2022 9:48:22.5
23,0.007549,A AC,24/10/2022 9:48:22.5,0:00:01.0,24/10/2022 9:48:23.0,0.007636,A AC,0.007608,A AC,24/10/2022 9:48:22.5,0.007549,A AC,Interval,24/10/2022 9:48:23.5
24,0.007577,A AC,24/10/2022 9:48:23.5,0:00:01.0,24/10/2022 9:48:23.5,0.007577,A AC,0.0075249,A AC,24/10/2022 9:48:24.3,0.007486,A AC,Interval,24/10/2022 9:48:24.5
25,0.007486,A AC,24/10/2022 9:48:24.5,0:00:01.0,24/10/2022 9:48:25.4,0.007601,A AC,0.0075376,A AC,24/10/2022 9:48:24.5,0.007486,A AC,Interval,24/10/2022 9:48:25.5
26,0.007581,A AC,24/10/2022 9:48:25.5,0:00:01.0,24/10/2022 9:48:26.4,0.007609,A AC,0.0075764,A AC,24/10/2022 9:48:25.9,0.007561,A AC,Interval,24/10/2022 9:48:26.5
27,0.007621,A AC,24/10/2022 9:48:26.5,0:00:01.0,24/10/2022 9:48:26.7,0.007645,A AC,0.0076081,A AC,24/10/2022 9:48:27.4,0.007543,A AC,Interval,24/10/2022 9:48:27.5
28,0.007525,A AC,24/10/2022 9:48:27.5,0:00:01.0,24/10/2022 9:48:27.5,0.007525,A AC,0.0074649,A AC,24/10/2022 9:48:28.4,0.007421,A AC,Interval,24/10/2022 9:48:28.5
29,0.007426,A AC,24/10/2022 9:48:28.5,0:00:01.0,24/10/2022 9:48:29.4,0.007526,A AC,0.0074818,A AC,24/10/2022 9:48:28.5,0.007426,A AC,Interval,24/10/2022 9:48:29.5
30,0.007533,A AC,24/10/2022 9:48:29.5,0:00:01.0,24/10/2022 9:48:30.4,0.007588,A AC,0.0075597,A AC,24/10/2022 9:48:29.5,0.007533,A AC,Interval,24/10/2022 9:48:30.5
31,0.007588,A AC,24/10/2022 9:48:30.5,0:00:01.0,24/10/2022 9:48:30.6,0.00759,A AC,0.0075261,A AC,24/10/2022 9:48:31.5,0.007456,A AC,Interval,24/10/2022 9:48:31.6
32,0.007449,A AC,24/10/2022 9:48:31.6,0:00:01.0,24/10/2022 9:48:31.6,0.007449,A AC,0.0074164,A AC,24/10/2022 9:48:32.2,0.007399,A AC,Interval,24/10/2022 9:48:32.6
33,0.007435,A AC,24/10/2022 9:48:32.6,0:00:01.0,24/10/2022 9:48:33.4,0.007507,A AC,0.0074866,A AC,24/10/2022 9:48:32.6,0.007435,A AC,Interval,24/10/2022 9:48:33.6
34,0.007518,A AC,24/10/2022 9:48:33.6,0:00:00.9,24/10/2022 9:48:34.3,0.007576,A AC,0.00754833333333333,A AC,24/10/2022 9:48:33.6,0.007518,A AC,Interval,24/10/2022 9:48:34.5
