FLUKE 289,  V1.16,  32940021

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
1,0.007472,A AC,24/10/2022 8:06:23.0,0:00:00.2,24/10/2022 8:06:23.1,0.007477,A AC,0.0074745,A AC,24/10/2022 8:06:23.0,0.007472,A AC,Interval,24/10/2022 8:06:23.2
2,0.007492,A AC,24/10/2022 8:06:23.2,0:00:01.0,24/10/2022 8:06:23.7,0.007523,A AC,0.0075003,A AC,24/10/2022 8:06:24.1,0.007452,A AC,Interval,24/10/2022 8:06:24.2
3,0.007458,A AC,24/10/2022 8:06:24.2,0:00:01.0,24/10/2022 8:06:24.2,0.007458,A AC,0.0074006,A AC,24/10/2022 8:06:25.1,0.007348,A AC,Interval,24/10/2022 8:06:25.2
4,0.007344,A AC,24/10/2022 8:06:25.2,0:00:01.0,24/10/2022 8:06:26.1,0.007431,A AC,0.0073829,A AC,24/10/2022 8:06:25.2,0.007344,A AC,Interval,24/10/2022 8:06:26.2
5,0.007447,A AC,24/10/2022 8:06:26.2,0:00:01.0,24/10/2022 8:06:27.1,0.007515,A AC,0.0074752,A AC,24/10/2022 8:06:26.2,0.007447,A AC,Interval,24/10/2022 8:06:27.2
6,0.007525,A AC,24/10/2022 8:06:27.2,0:00:01.0,24/10/2022 8:06:27.2,0.007525,A AC,0.0074711,A AC,24/10/2022 8:06:28.1,0.007401,A AC,Interval,24/10/2022 8:06:28.2
7,0.00738,A AC,24/10/2022 8:06:28.2,0:00:01.0,24/10/2022 8:06:28.2,0.00738,A AC,0.0073115,A AC,24/10/2022 8:06:28.8,0.007284,A AC,Interval,24/10/2022 8:06:29.2
8,0.007311,A AC,24/10/2022 8:06:29.2,0:00:01.0,24/10/2022 8:06:30.1,0.007396,A AC,0.0073649,A AC,24/10/2022 8:06:29.2,0.007311,A AC,Interval,24/10/2022 8:06:30.2
9,0.007429,A AC,24/10/2022 8:06:30.2,0:00:01.0,24/10/2022 8:06:30.9,0.007507,A AC,0.0074835,A AC,24/10/2022 8:06:30.2,0.007429,A AC,Interval,24/10/2022 8:06:31.2
10,0.00749,A AC,24/10/2022 8:06:31.2,0:00:01.0,24/10/2022 8:06:31.2,0.00749,A AC,0.0074237,A AC,24/10/2022 8:06:32.1,0.007365,A AC,Interval,24/10/2022 8:06:32.2
11,0.007329,A AC,24/10/2022 8:06:32.2,0:00:01.0,24/10/2022 8:06:33.1,0.007359,A AC,0.0073131,A AC,24/10/2022 8:06:32.4,0.00729,A AC,Interval,24/10/2022 8:06:33.2
12,0.00737,A AC,24/10/2022 8:06:33.2,0:00:01.0,24/10/2022 8:06:34.1,0.007426,A AC,0.0074041,A AC,24/10/2022 8:06:33.2,0.00737,A AC,Interval,24/10/2022 8:06:34.2
13,0.007445,A AC,24/10/2022 8:06:34.2,0:00:01.0,24/10/2022 8:06:34.6,0.007461,A AC,0.0074318,A AC,24/10/2022 8:06:35.2,0.007371,A AC,Interval,24/10/2022 8:06:35.3
14,0.007355,A AC,24/10/2022 8:06:35.3,0:00:01.0,24/10/2022 8:06:35.3,0.007355,A AC,0.00731,A AC,24/10/2022 8:06:36.2,0.007279,A AC,Interval,24/10/2022 8:06:36.3
15,0.007307,A AC,24/10/2022 8:06:36.3,0:00:01.0,24/10/2022 8:06:37.2,0.007431,A AC,0.0073727,A AC,24/10/2022 8:06:36.3,0.007307,A AC,Interval,24/10/2022 8:06:37.3
16,0.007439,A AC,24/10/2022 8:06:37.3,0:00:01.0,24/10/2022 8:06:38.2,0.007515,A AC,0.0074731,A AC,24/10/2022 8:06:37.3,0.007439,A AC,Interval,24/10/2022 8:06:38.3
17,0.007526,A AC,24/10/2022 8:06:38.3,0:00:01.0,24/10/2022 8:06:38.3,0.007526,A AC,0.0074583,A AC,24/10/2022 8:06:39.2,0.007391,A AC,Interval,24/10/2022 8:06:39.3
18,0.007382,A AC,24/10/2022 8:06:39.3,0:00:00.9,24/10/2022 8:06:39.3,0.007382,A AC,0.00734866666666667,A AC,24/10/2022 8:06:39.9,0.007326,A AC,Interval,24/10/2022 8:06:40.2
19,0.007362,A AC,24/10/2022 8:06:40.2,0:00:01.0,24/10/2022 8:06:41.1,0.007463,A AC,0.0074162,A AC,24/10/2022 8:06:40.2,0.007362,A AC,Interval,24/10/2022 8:06:41.2
