FLUKE 289,  V1.16,  32940021

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
1,0.007603,A AC,24/10/2022 12:53:03.4,0:00:00.2,24/10/2022 12:53:03.5,0.007608,A AC,0.0076055,A AC,24/10/2022 12:53:03.4,0.007603,A AC,Interval,24/10/2022 12:53:03.6
2,0.007623,A AC,24/10/2022 12:53:03.6,0:00:01.0,24/10/2022 12:53:04.0,0.007653,A AC,0.0076298,A AC,24/10/2022 12:53:04.5,0.007593,A AC,Interval,24/10/2022 12:53:04.6
3,0.00758,A AC,24/10/2022 12:53:04.6,0:00:01.0,24/10/2022 12:53:04.6,0.00758,A AC,0.007524,A AC,24/10/2022 12:53:05.5,0.007471,A AC,Interval,24/10/2022 12:53:05.6
4,0.00746,A AC,24/10/2022 12:53:05.6,0:00:01.0,24/10/2022 12:53:06.5,0.007576,A AC,0.0075118,A AC,24/10/2022 12:53:05.6,0.00746,A AC,Interval,24/10/2022 12:53:06.6
5,0.007584,A AC,24/10/2022 12:53:06.6,0:00:01.0,24/10/2022 12:53:06.7,0.007598,A AC,0.0075792,A AC,24/10/2022 12:53:07.0,0.00756,A AC,Interval,24/10/2022 12:53:07.6
6,0.007602,A AC,24/10/2022 12:53:07.6,0:00:01.0,24/10/2022 12:53:07.9,0.007618,A AC,0.0075785,A AC,24/10/2022 12:53:08.5,0.007515,A AC,Interval,24/10/2022 12:53:08.6
7,0.007503,A AC,24/10/2022 12:53:08.6,0:00:01.0,24/10/2022 12:53:08.7,0.007506,A AC,0.0074595,A AC,24/10/2022 12:53:09.4,0.007427,A AC,Interval,24/10/2022 12:53:09.6
8,0.007442,A AC,24/10/2022 12:53:09.6,0:00:01.0,24/10/2022 12:53:10.5,0.007562,A AC,0.0075028,A AC,24/10/2022 12:53:09.6,0.007442,A AC,Interval,24/10/2022 12:53:10.6
9,0.007568,A AC,24/10/2022 12:53:10.6,0:00:01.0,24/10/2022 12:53:11.5,0.007633,A AC,0.0075975,A AC,24/10/2022 12:53:10.6,0.007568,A AC,Interval,24/10/2022 12:53:11.6
10,0.007627,A AC,24/10/2022 12:53:11.6,0:00:01.0,24/10/2022 12:53:11.6,0.007627,A AC,0.0075629,A AC,24/10/2022 12:53:12.6,0.007505,A AC,Interval,24/10/2022 12:53:12.7
11,0.007494,A AC,24/10/2022 12:53:12.7,0:00:01.0,24/10/2022 12:53:12.7,0.007494,A AC,0.007471,A AC,24/10/2022 12:53:13.1,0.007453,A AC,Interval,24/10/2022 12:53:13.7
12,0.007502,A AC,24/10/2022 12:53:13.7,0:00:01.0,24/10/2022 12:53:14.6,0.007603,A AC,0.007562,A AC,24/10/2022 12:53:13.7,0.007502,A AC,Interval,24/10/2022 12:53:14.7
13,0.007608,A AC,24/10/2022 12:53:14.7,0:00:01.0,24/10/2022 12:53:15.4,0.007669,A AC,0.0076468,A AC,24/10/2022 12:53:14.7,0.007608,A AC,Interval,24/10/2022 12:53:15.7
14,0.007657,A AC,24/10/2022 12:53:15.7,0:00:01.0,24/10/2022 12:53:15.7,0.007657,A AC,0.0075424,A AC,24/10/2022 12:53:16.6,0.00747,A AC,Interval,24/10/2022 12:53:16.7
15,0.007456,A AC,24/10/2022 12:53:16.7,0:00:00.9,24/10/2022 12:53:17.5,0.007543,A AC,0.00748977777777778,A AC,24/10/2022 12:53:16.7,0.007456,A AC,Interval,24/10/2022 12:53:17.6
16,0.007561,A AC,24/10/2022 12:53:17.6,0:00:01.0,24/10/2022 12:53:18.3,0.007612,A AC,0.0075979,A AC,24/10/2022 12:53:17.6,0.007561,A AC,Interval,24/10/2022 12:53:18.6
17,0.007607,A AC,24/10/2022 12:53:18.6,0:00:01.0,24/10/2022 12:53:19.2,0.0077,A AC,0.0076624,A AC,24/10/2022 12:53:18.6,0.007607,A AC,Interval,24/10/2022 12:53:19.6
18,0.007626,A AC,24/10/2022 12:53:19.6,0:00:01.0,24/10/2022 12:53:19.6,0.007626,A AC,0.007547,A AC,24/10/2022 12:53:20.5,0.007485,A AC,Interval,24/10/2022 12:53:20.6
19,0.007483,A AC,24/10/2022 12:53:20.6,0:00:01.0,24/10/2022 12:53:21.5,0.007555,A AC,0.0075109,A AC,24/10/2022 12:53:20.7,0.007478,A AC,Interval,24/10/2022 12:53:21.6
20,0.007573,A AC,24/10/2022 12:53:21.6,0:00:01.0,24/10/2022 12:53:22.5,0.007649,A AC,0.0076077,A AC,24/10/2022 12:53:21.6,0.007573,A AC,Interval,24/10/2022 12:53:22.6
21,0.007657,A AC,24/10/2022 12:53:22.6,0:00:01.0,24/10/2022 12:53:22.9,0.007669,A AC,0.0076369,A AC,24/10/2022 12:53:23.5,0.007577,A AC,Interval,24/10/2022 12:53:23.6
22,0.007561,A AC,24/10/2022 12:53:23.6,0:00:01.0,24/10/2022 12:53:23.6,0.007561,A AC,0.0075159,A AC,24/10/2022 12:53:24.4,0.007483,A AC,Interval,24/10/2022 12:53:24.6
23,0.007481,A AC,24/10/2022 12:53:24.6,0:00:01.0,24/10/2022 12:53:25.5,0.007576,A AC,0.0075291,A AC,24/10/2022 12:53:24.6,0.007481,A AC,Interval,24/10/2022 12:53:25.6
24,0.007584,A AC,24/10/2022 12:53:25.6,0:00:01.0,24/10/2022 12:53:26.5,0.007656,A AC,0.0076091,A AC,24/10/2022 12:53:25.6,0.007584,A AC,Interval,24/10/2022 12:53:26.6
25,0.007651,A AC,24/10/2022 12:53:26.6,0:00:01.0,24/10/2022 12:53:26.7,0.007653,A AC,0.0075826,A AC,24/10/2022 12:53:27.5,0.007506,A AC,Interval,24/10/2022 12:53:27.6
26,0.007492,A AC,24/10/2022 12:53:27.6,0:00:01.0,24/10/2022 12:53:27.6,0.007492,A AC,0.0074533,A AC,24/10/2022 12:53:28.1,0.007435,A AC,Interval,24/10/2022 12:53:28.6
27,0.007462,A AC,24/10/2022 12:53:28.6,0:00:01.0,24/10/2022 12:53:29.5,0.007558,A AC,0.0075246,A AC,24/10/2022 12:53:28.6,0.007462,A AC,Interval,24/10/2022 12:53:29.6
28,0.007563,A AC,24/10/2022 12:53:29.6,0:00:01.0,24/10/2022 12:53:30.4,0.007612,A AC,0.0075876,A AC,24/10/2022 12:53:29.6,0.007563,A AC,Interval,24/10/2022 12:53:30.7
29,0.007597,A AC,24/10/2022 12:53:30.7,0:00:01.0,24/10/2022 12:53:30.7,0.007597,A AC,0.0075265,A AC,24/10/2022 12:53:31.6,0.007469,A AC,Interval,24/10/2022 12:53:31.7
30,0.007457,A AC,24/10/2022 12:53:31.7,0:00:01.0,24/10/2022 12:53:32.6,0.007492,A AC,0.0074521,A AC,24/10/2022 12:53:32.1,0.007435,A AC,Interval,24/10/2022 12:53:32.7
31,0.007503,A AC,24/10/2022 12:53:32.7,0:00:01.0,24/10/2022 12:53:33.6,0.007587,A AC,0.0075556,A AC,24/10/2022 12:53:32.7,0.007503,A AC,Interval,24/10/2022 12:53:33.7
32,0.007593,A AC,24/10/2022 12:53:33.7,0:00:01.0,24/10/2022 12:53:34.1,0.007642,A AC,0.0076228,A AC,24/10/2022 12:53:33.7,0.007593,A AC,Interval,24/10/2022 12:53:34.7
33,0.007583,A AC,24/10/2022 12:53:34.7,0:00:00.9,24/10/2022 12:53:34.7,0.007583,A AC,0.007525,A AC,24/10/2022 12:53:35.5,0.007475,A AC,Interval,24/10/2022 12:53:35.6
34,0.007464,A AC,24/10/2022 12:53:35.6,0:00:01.0,24/10/2022 12:53:36.5,0.007556,A AC,0.0074918,A AC,24/10/2022 12:53:35.7,0.007457,A AC,Interval,24/10/2022 12:53:36.6
35,0.007572,A AC,24/10/2022 12:53:36.6,0:00:01.0,24/10/2022 12:53:37.0,0.007627,A AC,0.0075999,A AC,24/10/2022 12:53:36.6,0.007572,A AC,Interval,24/10/2022 12:53:37.6
36,0.007604,A AC,24/10/2022 12:53:37.6,0:00:01.0,24/10/2022 12:53:37.8,0.007636,A AC,0.00761,A AC,24/10/2022 12:53:38.5,0.007571,A AC,Interval,24/10/2022 12:53:38.6
37,0.007572,A AC,24/10/2022 12:53:38.6,0:00:01.0,24/10/2022 12:53:38.6,0.007572,A AC,0.0075305,A AC,24/10/2022 12:53:39.4,0.007484,A AC,Interval,24/10/2022 12:53:39.6
38,0.007481,A AC,24/10/2022 12:53:39.6,0:00:01.0,24/10/2022 12:53:40.5,0.007551,A AC,0.0075112,A AC,24/10/2022 12:53:39.7,0.007479,A AC,Interval,24/10/2022 12:53:40.6
39,0.007563,A AC,24/10/2022 12:53:40.6,0:00:01.0,24/10/2022 12:53:41.5,0.007669,A AC,0.0076097,A AC,24/10/2022 12:53:40.6,0.007563,A AC,Interval,24/10/2022 12:53:41.6
40,0.007676,A AC,24/10/2022 12:53:41.6,0:00:01.0,24/10/2022 12:53:41.6,0.007676,A AC,0.007634,A AC,24/10/2022 12:53:42.5,0.007576,A AC,Interval,24/10/2022 12:53:42.6
