FLUKE 289,  V1.16,  32940021

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
1,0.007479,A AC,21/10/2022 10:04:34.6,0:00:00.2,21/10/2022 10:04:34.6,0.007479,A AC,0.007472,A AC,21/10/2022 10:04:34.7,0.007465,A AC,Interval,21/10/2022 10:04:34.8
2,0.007452,A AC,21/10/2022 10:04:34.8,0:00:01.0,21/10/2022 10:04:35.8,0.007513,A AC,0.0074655,A AC,21/10/2022 10:04:35.0,0.007437,A AC,Interval,21/10/2022 10:04:35.9
3,0.007523,A AC,21/10/2022 10:04:35.9,0:00:01.0,21/10/2022 10:04:36.8,0.007597,A AC,0.0075646,A AC,21/10/2022 10:04:35.9,0.007523,A AC,Interval,21/10/2022 10:04:36.9
4,0.007615,A AC,21/10/2022 10:04:36.9,0:00:01.0,21/10/2022 10:04:37.2,0.007632,A AC,0.0076102,A AC,21/10/2022 10:04:37.8,0.007559,A AC,Interval,21/10/2022 10:04:37.9
5,0.007537,A AC,21/10/2022 10:04:37.9,0:00:01.0,21/10/2022 10:04:37.9,0.007537,A AC,0.0074852,A AC,21/10/2022 10:04:38.8,0.007435,A AC,Interval,21/10/2022 10:04:38.9
6,0.00744,A AC,21/10/2022 10:04:38.9,0:00:00.9,21/10/2022 10:04:39.7,0.007525,A AC,0.007471,A AC,21/10/2022 10:04:38.9,0.00744,A AC,Interval,21/10/2022 10:04:39.8
7,0.007534,A AC,21/10/2022 10:04:39.8,0:00:01.0,21/10/2022 10:04:40.7,0.007632,A AC,0.0075715,A AC,21/10/2022 10:04:39.8,0.007534,A AC,Interval,21/10/2022 10:04:40.8
8,0.007648,A AC,21/10/2022 10:04:40.8,0:00:01.0,21/10/2022 10:04:40.9,0.007653,A AC,0.0076202,A AC,21/10/2022 10:04:41.7,0.007558,A AC,Interval,21/10/2022 10:04:41.8
9,0.007547,A AC,21/10/2022 10:04:41.8,0:00:01.0,21/10/2022 10:04:41.8,0.007547,A AC,0.0074989,A AC,21/10/2022 10:04:42.6,0.00747,A AC,Interval,21/10/2022 10:04:42.8
10,0.007495,A AC,21/10/2022 10:04:42.8,0:00:01.0,21/10/2022 10:04:43.7,0.007594,A AC,0.0075526,A AC,21/10/2022 10:04:42.8,0.007495,A AC,Interval,21/10/2022 10:04:43.8
11,0.007606,A AC,21/10/2022 10:04:43.8,0:00:01.0,21/10/2022 10:04:44.4,0.007623,A AC,0.0076118,A AC,21/10/2022 10:04:43.8,0.007606,A AC,Interval,21/10/2022 10:04:44.8
