FLUKE 289,  V1.16,  32940021

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
1,0.007516,A AC,21/10/2022 10:39:20.5,0:00:00.3,21/10/2022 10:39:20.7,0.007551,A AC,0.00753366666666667,A AC,21/10/2022 10:39:20.5,0.007516,A AC,Interval,21/10/2022 10:39:20.8
2,0.007558,A AC,21/10/2022 10:39:20.8,0:00:01.0,21/10/2022 10:39:21.7,0.007624,A AC,0.0075963,A AC,21/10/2022 10:39:20.8,0.007558,A AC,Interval,21/10/2022 10:39:21.8
3,0.00765,A AC,21/10/2022 10:39:21.8,0:00:01.0,21/10/2022 10:39:22.0,0.007665,A AC,0.007631,A AC,21/10/2022 10:39:22.7,0.007575,A AC,Interval,21/10/2022 10:39:22.8
4,0.007562,A AC,21/10/2022 10:39:22.8,0:00:00.9,21/10/2022 10:39:22.8,0.007562,A AC,0.00750811111111111,A AC,21/10/2022 10:39:23.6,0.007463,A AC,Interval,21/10/2022 10:39:23.7
5,0.007458,A AC,21/10/2022 10:39:23.7,0:00:01.0,21/10/2022 10:39:24.6,0.007573,A AC,0.0075092,A AC,21/10/2022 10:39:23.7,0.007458,A AC,Interval,21/10/2022 10:39:24.7
6,0.007592,A AC,21/10/2022 10:39:24.7,0:00:01.0,21/10/2022 10:39:25.7,0.007676,A AC,0.0076272,A AC,21/10/2022 10:39:24.7,0.007592,A AC,Interval,21/10/2022 10:39:25.8
7,0.007687,A AC,21/10/2022 10:39:25.8,0:00:01.0,21/10/2022 10:39:25.8,0.007687,A AC,0.0076463,A AC,21/10/2022 10:39:26.7,0.007589,A AC,Interval,21/10/2022 10:39:26.8
8,0.007578,A AC,21/10/2022 10:39:26.8,0:00:01.0,21/10/2022 10:39:26.8,0.007578,A AC,0.0075418,A AC,21/10/2022 10:39:27.4,0.007518,A AC,Interval,21/10/2022 10:39:27.8
9,0.007546,A AC,21/10/2022 10:39:27.8,0:00:01.0,21/10/2022 10:39:28.7,0.007687,A AC,0.0076232,A AC,21/10/2022 10:39:27.8,0.007546,A AC,Interval,21/10/2022 10:39:28.8
10,0.007687,A AC,21/10/2022 10:39:28.8,0:00:01.0,21/10/2022 10:39:29.1,0.007715,A AC,0.0076689,A AC,21/10/2022 10:39:29.4,0.007634,A AC,Interval,21/10/2022 10:39:29.8
11,0.007648,A AC,21/10/2022 10:39:29.8,0:00:01.0,21/10/2022 10:39:29.8,0.007648,A AC,0.0075792,A AC,21/10/2022 10:39:30.5,0.007527,A AC,Interval,21/10/2022 10:39:30.8
12,0.007549,A AC,21/10/2022 10:39:30.8,0:00:01.0,21/10/2022 10:39:31.7,0.007578,A AC,0.0075538,A AC,21/10/2022 10:39:31.1,0.00753,A AC,Interval,21/10/2022 10:39:31.8
13,0.007591,A AC,21/10/2022 10:39:31.8,0:00:01.0,21/10/2022 10:39:32.7,0.007651,A AC,0.0076289,A AC,21/10/2022 10:39:31.8,0.007591,A AC,Interval,21/10/2022 10:39:32.8
14,0.007658,A AC,21/10/2022 10:39:32.8,0:00:01.0,21/10/2022 10:39:33.1,0.007686,A AC,0.0076582,A AC,21/10/2022 10:39:33.7,0.007621,A AC,Interval,21/10/2022 10:39:33.8
15,0.007598,A AC,21/10/2022 10:39:33.8,0:00:01.0,21/10/2022 10:39:33.8,0.007598,A AC,0.0075383,A AC,21/10/2022 10:39:34.7,0.00748,A AC,Interval,21/10/2022 10:39:34.8
16,0.007471,A AC,21/10/2022 10:39:34.8,0:00:01.0,21/10/2022 10:39:35.7,0.007577,A AC,0.0075062,A AC,21/10/2022 10:39:35.1,0.00746,A AC,Interval,21/10/2022 10:39:35.8
17,0.007593,A AC,21/10/2022 10:39:35.8,0:00:01.0,21/10/2022 10:39:36.7,0.007636,A AC,0.0076191,A AC,21/10/2022 10:39:35.8,0.007593,A AC,Interval,21/10/2022 10:39:36.8
18,0.007648,A AC,21/10/2022 10:39:36.8,0:00:01.0,21/10/2022 10:39:37.2,0.007673,A AC,0.0076505,A AC,21/10/2022 10:39:37.7,0.00761,A AC,Interval,21/10/2022 10:39:37.8
19,0.007594,A AC,21/10/2022 10:39:37.8,0:00:01.0,21/10/2022 10:39:37.8,0.007594,A AC,0.007543,A AC,21/10/2022 10:39:38.7,0.007503,A AC,Interval,21/10/2022 10:39:38.8
20,0.007505,A AC,21/10/2022 10:39:38.8,0:00:01.0,21/10/2022 10:39:39.7,0.007557,A AC,0.0075421,A AC,21/10/2022 10:39:38.8,0.007505,A AC,Interval,21/10/2022 10:39:39.8
21,0.007558,A AC,21/10/2022 10:39:39.8,0:00:00.9,21/10/2022 10:39:40.6,0.007627,A AC,0.00759166666666667,A AC,21/10/2022 10:39:39.8,0.007558,A AC,Interval,21/10/2022 10:39:40.7
22,0.007632,A AC,21/10/2022 10:39:40.7,0:00:01.0,21/10/2022 10:39:40.8,0.007634,A AC,0.0076163,A AC,21/10/2022 10:39:41.6,0.00759,A AC,Interval,21/10/2022 10:39:41.7
23,0.007575,A AC,21/10/2022 10:39:41.7,0:00:01.0,21/10/2022 10:39:41.7,0.007575,A AC,0.0075228,A AC,21/10/2022 10:39:42.6,0.007489,A AC,Interval,21/10/2022 10:39:42.8
24,0.007502,A AC,21/10/2022 10:39:42.8,0:00:01.0,21/10/2022 10:39:43.7,0.007613,A AC,0.0075704,A AC,21/10/2022 10:39:42.8,0.007502,A AC,Interval,21/10/2022 10:39:43.8
25,0.007612,A AC,21/10/2022 10:39:43.8,0:00:01.0,21/10/2022 10:39:44.6,0.007673,A AC,0.0076378,A AC,21/10/2022 10:39:43.8,0.007612,A AC,Interval,21/10/2022 10:39:44.8
26,0.007666,A AC,21/10/2022 10:39:44.8,0:00:01.0,21/10/2022 10:39:44.8,0.007666,A AC,0.0076124,A AC,21/10/2022 10:39:45.7,0.007554,A AC,Interval,21/10/2022 10:39:45.8
27,0.007547,A AC,21/10/2022 10:39:45.8,0:00:01.0,21/10/2022 10:39:45.8,0.007547,A AC,0.0075179,A AC,21/10/2022 10:39:46.3,0.007493,A AC,Interval,21/10/2022 10:39:46.8
28,0.007548,A AC,21/10/2022 10:39:46.8,0:00:01.0,21/10/2022 10:39:47.3,0.00762,A AC,0.0075907,A AC,21/10/2022 10:39:46.8,0.007548,A AC,Interval,21/10/2022 10:39:47.8
29,0.007599,A AC,21/10/2022 10:39:47.8,0:00:01.0,21/10/2022 10:39:48.5,0.007644,A AC,0.0076243,A AC,21/10/2022 10:39:47.8,0.007599,A AC,Interval,21/10/2022 10:39:48.8
30,0.007611,A AC,21/10/2022 10:39:48.8,0:00:01.0,21/10/2022 10:39:48.8,0.007611,A AC,0.007572,A AC,21/10/2022 10:39:49.2,0.007555,A AC,Interval,21/10/2022 10:39:49.8
31,0.007548,A AC,21/10/2022 10:39:49.8,0:00:01.0,21/10/2022 10:39:50.7,0.007645,A AC,0.0075785,A AC,21/10/2022 10:39:49.9,0.007542,A AC,Interval,21/10/2022 10:39:50.8
32,0.007658,A AC,21/10/2022 10:39:50.8,0:00:01.0,21/10/2022 10:39:50.8,0.007658,A AC,0.0076428,A AC,21/10/2022 10:39:51.1,0.007625,A AC,Interval,21/10/2022 10:39:51.8
33,0.007655,A AC,21/10/2022 10:39:51.8,0:00:01.0,21/10/2022 10:39:52.2,0.007692,A AC,0.007664,A AC,21/10/2022 10:39:52.7,0.007614,A AC,Interval,21/10/2022 10:39:52.8
