FLUKE 289,  V1.16,  32940021

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
1,0.007612,A AC,24/10/2022 11:57:58.0,0:00:00.3,24/10/2022 11:57:58.2,0.007635,A AC,0.00762233333333333,A AC,24/10/2022 11:57:58.0,0.007612,A AC,Interval,24/10/2022 11:57:58.3
2,0.007657,A AC,24/10/2022 11:57:58.3,0:00:01.0,24/10/2022 11:57:58.3,0.007657,A AC,0.0076206,A AC,24/10/2022 11:57:59.2,0.007561,A AC,Interval,24/10/2022 11:57:59.3
3,0.007552,A AC,24/10/2022 11:57:59.3,0:00:00.9,24/10/2022 11:57:59.3,0.007552,A AC,0.00751033333333333,A AC,24/10/2022 11:58:00.0,0.007477,A AC,Interval,24/10/2022 11:58:00.2
4,0.007473,A AC,24/10/2022 11:58:00.2,0:00:01.0,24/10/2022 11:58:01.1,0.007649,A AC,0.007571,A AC,24/10/2022 11:58:00.2,0.007473,A AC,Interval,24/10/2022 11:58:01.2
5,0.007661,A AC,24/10/2022 11:58:01.2,0:00:01.0,24/10/2022 11:58:02.0,0.00773,A AC,0.0076923,A AC,24/10/2022 11:58:01.2,0.007661,A AC,Interval,24/10/2022 11:58:02.2
6,0.007703,A AC,24/10/2022 11:58:02.2,0:00:01.0,24/10/2022 11:58:02.2,0.007703,A AC,0.0076433,A AC,24/10/2022 11:58:03.1,0.007576,A AC,Interval,24/10/2022 11:58:03.2
7,0.007566,A AC,24/10/2022 11:58:03.2,0:00:01.0,24/10/2022 11:58:03.2,0.007566,A AC,0.0075299,A AC,24/10/2022 11:58:03.6,0.007514,A AC,Interval,24/10/2022 11:58:04.2
8,0.007542,A AC,24/10/2022 11:58:04.2,0:00:01.0,24/10/2022 11:58:05.1,0.007615,A AC,0.0075903,A AC,24/10/2022 11:58:04.2,0.007542,A AC,Interval,24/10/2022 11:58:05.2
9,0.007618,A AC,24/10/2022 11:58:05.2,0:00:01.0,24/10/2022 11:58:06.1,0.007658,A AC,0.0076369,A AC,24/10/2022 11:58:05.3,0.007616,A AC,Interval,24/10/2022 11:58:06.2
10,0.007643,A AC,24/10/2022 11:58:06.2,0:00:01.0,24/10/2022 11:58:06.2,0.007643,A AC,0.0075694,A AC,24/10/2022 11:58:07.1,0.007504,A AC,Interval,24/10/2022 11:58:07.2
